completed_at,ticker,feature_set,model_type,window_size,hidden_size,learning_rate,dropout,max_epochs,patience,seed,best_epoch,stopped_epoch,best_val_loss,best_val_RMSE,best_val_MAE,best_val_MAPE,test_loss,test_RMSE,test_MAE,test_MAPE,train_samples,validation_samples,test_samples,input_shape,device,best_model_path,output_dir
2026-03-27T20:48:01,MSFT,proposed,lstm,20,128,0.0005,0.4,500,20,42,228,248,61.03722654070173,7.865157127380371,6.039541244506836,1.981062650680542,85777.10598415798,286.678466796875,236.15875244140625,51.16228485107422,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204711_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_204711_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:43:51,MSFT,proposed,lstm,20,128,0.001,0.0,500,20,42,212,232,34.37234442574637,5.932796001434326,4.447772979736328,1.5234524011611938,95509.46457248264,299.8777160644531,279.2590637207031,62.3492546081543,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204305_MSFT_proposed_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_204305_MSFT_proposed_lstm_w20_d0p0
2026-03-27T20:44:37,MSFT,proposed,lstm,20,128,0.001,0.2,500,20,42,212,232,33.627399172101704,5.7992377281188965,4.407602310180664,1.4790724515914917,84254.61209106445,285.72821044921875,249.86502075195312,54.80538177490234,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204351_MSFT_proposed_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_204351_MSFT_proposed_lstm_w20_d0p2
2026-03-27T20:45:29,MSFT,proposed,lstm,20,128,0.001,0.4,500,20,42,243,263,37.63225310189383,6.171769142150879,4.73377799987793,1.5895416736602783,18296.36083984375,134.66163635253906,111.72982788085938,24.25926399230957,1948,216,548,"[20, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204437_MSFT_proposed_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_204437_MSFT_proposed_lstm_w20_d0p4
2026-03-27T20:54:02,MSFT,proposed,lstm,60,32,0.0005,0.0,500,20,42,498,500,55.76128441946848,7.447640895843506,5.6439313888549805,1.8593242168426516,35043.10192871094,177.91407775878906,145.6884002685547,31.61456680297852,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205215_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_205215_MSFT_proposed_lstm_w60_d0p0
2026-03-27T20:55:44,MSFT,proposed,lstm,60,32,0.0005,0.2,500,20,42,494,500,176.4383326939174,13.315126419067385,10.311134338378906,3.263538360595703,16949.537773980035,127.7765655517578,118.78524017333984,26.429275512695312,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205402_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_205402_MSFT_proposed_lstm_w60_d0p2
2026-03-27T20:57:23,MSFT,proposed,lstm,60,32,0.0005,0.4,500,20,42,492,500,456.5256358555385,21.28656005859375,17.353900909423828,5.434772968292236,19994.754937065973,138.9634246826172,130.72665405273438,29.200897216796875,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205545_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_205545_MSFT_proposed_lstm_w60_d0p4
2026-03-27T20:49:19,MSFT,proposed,lstm,60,32,0.001,0.0,500,20,42,379,399,30.99940082005092,5.62169885635376,4.190516471862793,1.4024434089660645,14113.846347384982,116.29710388183594,104.7270278930664,23.091691970825195,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204801_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_204801_MSFT_proposed_lstm_w60_d0p0
2026-03-27T20:50:53,MSFT,proposed,lstm,60,32,0.001,0.2,500,20,42,452,472,47.58891378130232,6.982485294342041,5.505533695220947,1.8372716903686523,12163.099334716797,107.94947814941406,97.53353881835938,21.51795959472656,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_204919_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_204919_MSFT_proposed_lstm_w60_d0p2
2026-03-27T20:52:15,MSFT,proposed,lstm,60,32,0.001,0.4,500,20,42,388,408,142.7624064854213,11.980896949768066,9.372620582580566,2.9761102199554443,15485.838758680557,122.0498275756836,112.7387466430664,25.03447532653809,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205053_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_205053_MSFT_proposed_lstm_w60_d0p4
2026-03-27T21:01:16,MSFT,proposed,lstm,60,64,0.0005,0.0,500,20,42,311,331,59.57167489188058,7.814283847808838,5.909330368041992,1.9483721256256104,30039.31808810764,165.5890655517578,145.9769287109375,32.0760612487793,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210011_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_210011_MSFT_proposed_lstm_w60_d0p0
2026-03-27T21:02:27,MSFT,proposed,lstm,60,64,0.0005,0.2,500,20,42,338,358,73.10086822509766,8.620518684387207,6.615414619445801,2.152785301208496,14298.193684895834,117.19794464111328,107.43939971923828,23.80205345153809,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210116_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_210116_MSFT_proposed_lstm_w60_d0p2
2026-03-27T21:03:37,MSFT,proposed,lstm,60,64,0.0005,0.4,500,20,42,330,350,154.08033643450057,12.475052833557127,9.783700942993164,3.1417906284332275,16136.689737955729,124.62733459472656,115.43492126464844,25.65467643737793,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210228_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_210228_MSFT_proposed_lstm_w60_d0p4
2026-03-27T20:58:19,MSFT,proposed,lstm,60,64,0.001,0.0,500,20,42,263,283,34.10711806161063,5.911669731140137,4.642307758331299,1.5570775270462036,27455.092271592883,159.62274169921875,132.9374237060547,28.93606185913086,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205723_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_205723_MSFT_proposed_lstm_w60_d0p0
2026-03-27T20:59:10,MSFT,proposed,lstm,60,64,0.001,0.2,500,20,42,235,255,48.98248781476702,7.067445278167725,5.4853129386901855,1.817129135131836,13396.552978515623,113.31824493408205,102.8244171142578,22.712230682373047,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205819_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_205819_MSFT_proposed_lstm_w60_d0p2
2026-03-27T21:00:11,MSFT,proposed,lstm,60,64,0.001,0.4,500,20,42,286,306,62.62642451695034,7.987424850463867,6.254664421081543,2.0670418739318848,13558.962904188367,114.23444366455078,103.67323303222656,22.905277252197266,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_205910_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_205910_MSFT_proposed_lstm_w60_d0p4
2026-03-27T21:07:05,MSFT,proposed,lstm,60,128,0.0005,0.0,500,20,42,308,328,27.015572139195037,5.239307403564453,4.0433735847473145,1.3659768104553225,11139.836717393664,103.28636169433594,92.88677215576172,20.46688270568848,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210600_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_210600_MSFT_proposed_lstm_w60_d0p0
2026-03-27T21:08:03,MSFT,proposed,lstm,60,128,0.0005,0.2,500,20,42,269,289,50.92304447719029,7.192437648773193,5.581435680389404,1.860996127128601,21032.098609076605,143.1686248779297,117.40701293945312,25.51857566833496,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210705_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_210705_MSFT_proposed_lstm_w60_d0p2
2026-03-27T21:09:06,MSFT,proposed,lstm,60,128,0.0005,0.4,500,20,42,298,318,51.137626375470845,7.2038679122924805,5.559752464294434,1.849001407623291,12491.066555447049,109.4434051513672,99.49343872070312,21.988265991210938,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210803_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_210803_MSFT_proposed_lstm_w60_d0p4
2026-03-27T21:04:21,MSFT,proposed,lstm,60,128,0.001,0.0,500,20,42,200,220,32.29814502171108,5.725666999816895,4.478266716003418,1.509830117225647,11581.000949435764,105.2470932006836,94.54805755615234,20.828372955322266,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210337_MSFT_proposed_lstm_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_210337_MSFT_proposed_lstm_w60_d0p0
2026-03-27T21:05:17,MSFT,proposed,lstm,60,128,0.001,0.2,500,20,42,261,281,32.525214603969026,5.7629475593566895,4.537548542022705,1.527276873588562,10339.25286187066,99.48137664794922,89.06793212890625,19.60198211669922,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210421_MSFT_proposed_lstm_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_210421_MSFT_proposed_lstm_w60_d0p2
2026-03-27T21:06:00,MSFT,proposed,lstm,60,128,0.001,0.4,500,20,42,198,218,47.95234026227679,6.96251392364502,5.474554538726807,1.8221678733825684,12602.353590223523,109.9387435913086,99.82628631591795,22.05388069152832,1912,212,548,"[60, 12]",cuda:0,_local/runs/grid_search_runs/20260327_210517_MSFT_proposed_lstm_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_210517_MSFT_proposed_lstm_w60_d0p4
2026-03-27T22:25:31,TSLA,baseline,gru,20,32,0.0005,0.0,500,20,42,498,500,73.30391802106585,8.512246131896973,6.447380542755127,3.2334461212158203,2217.7618963453506,40.15067672729492,23.68326568603516,6.488580226898193,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222357_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_222357_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:27:05,TSLA,baseline,gru,20,32,0.0005,0.2,500,20,42,485,500,81.7993654523577,8.976972579956055,7.066107749938965,3.5642168521881104,3090.512021170722,48.104827880859375,28.598403930664062,7.741678714752197,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222531_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_222531_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:28:37,TSLA,baseline,gru,20,32,0.0005,0.4,500,20,42,496,500,92.49792044503349,9.567464828491213,7.546929836273193,3.80556845664978,3798.837243186103,53.74299621582031,32.46946334838867,8.763628959655762,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222705_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_222705_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:22:06,TSLA,baseline,gru,20,32,0.001,0.0,500,20,42,347,367,56.33548191615513,7.501439094543457,5.736696243286133,2.936187267303467,1449.3524411519368,31.997163772583008,18.91950798034668,5.291324138641357,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222058_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_222058_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:23:00,TSLA,baseline,gru,20,32,0.001,0.2,500,20,42,261,281,74.41426631382534,8.595726013183594,6.626650810241699,3.3273394107818604,3369.6965628729927,50.36775588989258,29.87056541442871,8.061077117919922,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222206_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_222206_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:23:57,TSLA,baseline,gru,20,32,0.001,0.4,500,20,42,281,301,74.89088712419782,8.640108108520508,6.737215518951416,3.430866479873657,3551.151802486844,51.85796356201172,31.15560913085937,8.385045051574707,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222300_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_222300_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:31:47,TSLA,baseline,gru,20,64,0.0005,0.0,500,20,42,141,161,1844.9310738699776,43.3961067199707,37.78238296508789,19.90641593933105,14654.53837246365,111.06794738769533,81.2615966796875,23.631763458251957,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223117_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_223117_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:33:11,TSLA,baseline,gru,20,64,0.0005,0.2,500,20,42,417,437,70.80665261404855,8.3953857421875,6.480881214141846,3.28762149810791,1534.558591418796,33.27219009399414,20.20587921142578,5.687825202941895,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223147_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_223147_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:34:17,TSLA,baseline,gru,20,64,0.0005,0.4,500,20,42,328,348,80.55638885498047,8.91714096069336,6.971819877624512,3.54569411277771,2541.231859419081,43.40005111694336,26.01840209960937,7.163891792297363,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223311_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_223311_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:29:37,TSLA,baseline,gru,20,64,0.001,0.0,500,20,42,312,332,88.70859255109515,9.400569915771484,7.234684467315674,3.759124755859375,1071.3487798902725,27.866321563720703,17.781494140625,5.180517196655273,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222837_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_222837_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:30:38,TSLA,baseline,gru,20,64,0.001,0.2,500,20,42,296,316,61.5329213823591,7.817261219024658,5.948780059814453,2.9749903678894043,1224.7971399095322,29.71835327148437,18.24642372131348,5.168285369873047,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_222937_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_222937_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:31:17,TSLA,baseline,gru,20,64,0.001,0.4,500,20,42,184,204,78.65390450613839,8.824140548706055,6.787484645843506,3.4326765537261963,2743.4818657769097,45.17023086547852,26.8358154296875,7.319581508636475,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223038_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_223038_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:36:48,TSLA,baseline,gru,20,128,0.0005,0.0,500,20,42,227,247,195.18063899448936,13.923462867736816,11.24773406982422,5.963115215301514,1921.6161804199216,37.83314895629883,24.443979263305664,7.105398178100586,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223602_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_223602_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:37:25,TSLA,baseline,gru,20,128,0.0005,0.2,500,20,42,169,189,106.78767395019533,10.245975494384766,8.21310043334961,4.174883842468262,3036.28170882331,47.77289581298828,29.147924423217773,8.062922477722168,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223648_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_223648_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:38:22,TSLA,baseline,gru,20,128,0.0005,0.4,500,20,42,276,296,107.50287846156527,10.284605026245115,8.04845905303955,4.073526859283447,2114.0074395073784,39.90951919555664,25.2424259185791,7.1588664054870605,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223725_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_223725_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:34:53,TSLA,baseline,gru,20,128,0.001,0.0,500,20,42,173,193,120.79712459019252,10.936248779296877,8.714188575744629,4.554140090942383,1487.8541666666667,32.96126174926758,21.365922927856445,6.21779203414917,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223417_TSLA_baseline_gru_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_223417_TSLA_baseline_gru_w20_d0p0
2026-03-27T22:35:26,TSLA,baseline,gru,20,128,0.001,0.2,500,20,42,151,171,97.35850960867744,9.829716682434082,7.720590114593506,4.0033135414123535,1655.0965915256077,34.79464340209961,22.048080444335938,6.338541030883789,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223453_TSLA_baseline_gru_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_223453_TSLA_baseline_gru_w20_d0p2
2026-03-27T22:36:01,TSLA,baseline,gru,20,128,0.001,0.4,500,20,42,159,179,76.39500154767718,8.69845199584961,6.764510631561279,3.3927910327911377,1739.1572632259792,35.56612014770508,21.6333122253418,6.066843032836914,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223526_TSLA_baseline_gru_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_223526_TSLA_baseline_gru_w20_d0p4
2026-03-27T22:42:51,TSLA,baseline,gru,60,32,0.0005,0.0,500,20,42,494,500,56.58982467651367,7.49356746673584,5.732657909393311,2.8714160919189453,2272.2456532584297,40.71930313110352,23.485790252685547,6.366955280303955,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224118_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_224118_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:44:26,TSLA,baseline,gru,60,32,0.0005,0.2,500,20,42,495,500,68.40908867972237,8.209826469421387,6.174484729766846,3.069258213043213,2968.461011462741,47.0749397277832,27.57655334472656,7.422312259674072,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224251_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_224251_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:45:46,TSLA,baseline,gru,60,32,0.0005,0.4,500,20,42,399,419,94.19207055228097,9.662306785583496,7.488341808319092,3.7078957557678223,6322.517707188924,70.71549987792969,44.54359436035156,11.897120475769045,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224426_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_224426_TSLA_baseline_gru_w60_d0p4
2026-03-27T22:39:21,TSLA,baseline,gru,60,32,0.001,0.0,500,20,42,299,319,54.9069698878697,7.394567489624023,5.655022621154785,2.8231472969055176,1982.7465131547715,37.83290481567383,21.810209274291992,5.9589362144470215,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223822_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_223822_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:40:24,TSLA,baseline,gru,60,32,0.001,0.2,500,20,42,309,329,59.43086624145508,7.6699604988098145,5.718477249145508,2.8509769439697266,2384.262458165487,41.898624420166016,24.4074649810791,6.618000030517578,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_223921_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_223921_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:41:18,TSLA,baseline,gru,60,32,0.001,0.4,500,20,42,265,285,73.52703857421875,8.496557235717773,6.497903347015381,3.227445125579834,4154.937560611301,56.3978157043457,34.0051383972168,9.08173942565918,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224024_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_224024_TSLA_baseline_gru_w60_d0p4
2026-03-27T22:48:28,TSLA,baseline,gru,60,64,0.0005,0.0,500,20,42,138,158,2189.215924944197,47.35833358764648,40.26939010620117,22.169750213623047,16128.075265672473,116.8792495727539,87.89078521728516,26.13612174987793,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224759_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_224759_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:49:15,TSLA,baseline,gru,60,64,0.0005,0.2,500,20,42,221,241,91.12926919119698,9.432388305664062,7.41984224319458,3.686382532119751,5928.464159223769,68.29450225830078,42.725624084472656,11.430171012878418,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224829_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_224829_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:49:47,TSLA,baseline,gru,60,64,0.0005,0.4,500,20,42,145,165,2166.9688415527344,46.91586685180664,40.5786361694336,21.82498359680176,16829.18470255534,119.60619354248048,90.01219940185547,26.564720153808597,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224915_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_224915_TSLA_baseline_gru_w60_d0p4
2026-03-27T22:46:32,TSLA,baseline,gru,60,64,0.001,0.0,500,20,42,227,247,59.27386910574777,7.668735504150391,5.878512382507324,2.94352388381958,1405.3296116722954,31.596206665039062,19.0567684173584,5.358315944671631,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224546_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_224546_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:47:18,TSLA,baseline,gru,60,64,0.001,0.2,500,20,42,218,238,66.40108544485909,8.066232681274414,6.135062217712402,3.0357487201690674,1825.1952563391792,36.38734436035156,21.78691673278809,6.035158157348633,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224632_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_224632_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:47:59,TSLA,baseline,gru,60,64,0.001,0.4,500,20,42,195,215,70.12827573503766,8.311878204345703,6.344007968902588,3.1390223503112797,2608.931919309828,43.995235443115234,25.928253173828125,7.039953231811523,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224718_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_224718_TSLA_baseline_gru_w60_d0p4
2026-03-27T22:50:42,TSLA,baseline,gru,60,128,0.0005,0.0,500,20,42,79,99,2189.341378348214,47.28369140625,40.47138977050781,22.076181411743164,16427.305886162652,118.04690551757812,88.80732727050781,26.32937812805176,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_225024_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_225024_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:51:01,TSLA,baseline,gru,60,128,0.0005,0.2,500,20,42,76,96,2185.0621337890625,47.24869537353516,40.291263580322266,22.017730712890625,16514.66133626302,118.0223159790039,88.731689453125,26.31336212158203,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_225042_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_225042_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:51:24,TSLA,baseline,gru,60,128,0.0005,0.4,500,20,42,98,118,2193.15920148577,47.24217224121094,40.87379455566406,22.093305587768555,16718.19042460124,119.19303894042967,89.71853637695312,26.51933479309082,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_225101_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_225101_TSLA_baseline_gru_w60_d0p4
2026-03-27T22:49:59,TSLA,baseline,gru,60,128,0.001,0.0,500,20,42,42,62,2169.1041128976003,47.19873428344727,40.07028198242188,22.05697250366211,15823.999405754936,115.79138946533205,87.14613342285156,26.0039176940918,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224947_TSLA_baseline_gru_w60_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_224947_TSLA_baseline_gru_w60_d0p0
2026-03-27T22:50:11,TSLA,baseline,gru,60,128,0.001,0.2,500,20,42,43,63,2201.565255301339,47.48420333862305,40.62704086303711,22.32787704467773,16151.062419891356,117.03790283203124,88.02764129638672,26.166257858276367,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_224959_TSLA_baseline_gru_w60_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_224959_TSLA_baseline_gru_w60_d0p2
2026-03-27T22:50:24,TSLA,baseline,gru,60,128,0.001,0.4,500,20,42,45,65,2197.7250627790177,47.30067825317383,40.75075149536133,22.061412811279297,16727.644625345867,119.22116088867188,89.7467269897461,26.54081916809082,1912,212,548,"[60, 5]",cuda:0,_local/runs/grid_search_runs/20260327_225011_TSLA_baseline_gru_w60_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_225011_TSLA_baseline_gru_w60_d0p4
2026-03-27T21:52:34,TSLA,baseline,lstm,20,32,0.0005,0.0,500,20,42,355,375,111.21697616577148,10.479589462280272,8.30975341796875,4.296020984649658,6341.425233205159,70.76543426513672,44.58469772338867,11.961318969726562,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_215128_TSLA_baseline_lstm_w20_d0p0/best_model.pt,_local/runs/grid_search_runs/20260327_215128_TSLA_baseline_lstm_w20_d0p0
2026-03-27T21:54:11,TSLA,baseline,lstm,20,32,0.0005,0.2,500,20,42,477,497,70.56460843767438,8.372714042663574,6.44618558883667,3.239541530609131,3089.317317326864,48.10039520263672,28.627012252807617,7.725236415863037,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_215234_TSLA_baseline_lstm_w20_d0p2/best_model.pt,_local/runs/grid_search_runs/20260327_215234_TSLA_baseline_lstm_w20_d0p2
2026-03-27T21:55:41,TSLA,baseline,lstm,20,32,0.0005,0.4,500,20,42,431,451,78.57020241873605,8.830243110656738,6.845345973968506,3.3966784477233887,4882.1193247901065,61.50763320922852,37.99297332763672,10.196362495422363,1948,216,548,"[20, 5]",cuda:0,_local/runs/grid_search_runs/20260327_215411_TSLA_baseline_lstm_w20_d0p4/best_model.pt,_local/runs/grid_search_runs/20260327_215411_TSLA_baseline_lstm_w20_d0p4
